dx/h :,0.555556
dy/h :,0.555556
L2normPartition,L2normdrhodt
0.0849207,0

x,y,,Partition,dPartdX,dPartdY,drhodt
0.8,4.5,,1.00212,-6.93889e-17,-4.64819e-15,0
0.8,4.6,,1.00212,-1.80411e-16,4.49554e-15,0
0.8,4.7,,1.00121,-6.93889e-17,-0.0654658,0
0.8,4.8,,0.951902,-6.93889e-17,-1.21297,0
0.8,4.9,,0.707966,-3.46945e-17,-3.6983,0
0.9,0,,0.707966,-2.23432e-15,3.6983,0
0.9,0.1,,0.951902,-3.42087e-15,1.21297,0
0.9,0.2,,1.00121,-3.27689e-15,0.0654658,0
0.9,0.3,,1.00212,-1.9984e-15,1.29237e-15,0
0.9,0.4,,1.00212,-2.86576e-15,-1.21431e-15,0
0.9,0.5,,1.00212,-3.27689e-15,-1.1241e-15,0
0.9,0.6,,1.00212,-1.88738e-15,1.79023e-15,0
0.9,0.7,,1.00212,-2.47719e-15,2.4078e-15,0
0.9,0.8,,1.00212,-2.69923e-15,-6.245e-17,0
0.9,0.9,,1.00212,-3.30985e-15,-2.71311e-15,0
0.9,1,,1.00212,-3.13811e-15,-2.74086e-15,0
0.9,1.1,,1.00212,-2.29851e-15,1.93595e-15,0
0.9,1.2,,1.00212,-2.05391e-15,3.28383e-15,0
0.9,1.3,,1.00212,-2.77729e-15,5.88071e-16,0
0.9,1.4,,1.00212,-2.72005e-15,-6.01949e-16,0
0.9,1.5,,1.00212,-3.24914e-15,-3.04097e-15,0
0.9,1.6,,1.00212,-2.52055e-15,-1.73472e-16,0
0.9,1.7,,1.00212,-2.05391e-15,3.06179e-15,0
0.9,1.8,,1.00212,-2.77729e-15,5.88071e-16,0
0.9,1.9,,1.00212,-2.72005e-15,-6.01949e-16,0
0.9,2,,1.00212,-3.24914e-15,-3.65159e-15,0
0.9,2.1,,1.00212,-2.9924e-15,-3.747e-15,0
0.9,2.2,,1.00212,-2.77035e-15,6.38378e-16,0
0.9,2.3,,1.00212,-2.65933e-15,8.63892e-15,0
0.9,2.4,,1.00212,-3.1173e-15,8.39086e-15,0
0.9,2.5,,1.00212,-3.28383e-15,-8.55045e-15,0
0.9,2.6,,1.00212,-3.21444e-15,-8.57647e-15,0
0.9,2.7,,1.00212,-2.77035e-15,8.32667e-17,0
0.9,2.8,,1.00212,-2.65933e-15,8.63892e-15,0
0.9,2.9,,1.00212,-3.1173e-15,8.39086e-15,0
0.9,3,,1.00212,-3.28383e-15,-8.55045e-15,0
0.9,3.1,,1.00212,-3.21444e-15,-8.57647e-15,0
0.9,3.2,,1.00212,-2.77035e-15,8.32667e-17,0
0.9,3.3,,1.00212,-2.65933e-15,8.63892e-15,0
0.9,3.4,,1.00212,-3.1173e-15,8.39086e-15,0
0.9,3.5,,1.00212,-3.28383e-15,-8.55045e-15,0
0.9,3.6,,1.00212,-3.21444e-15,-8.57647e-15,0
0.9,3.7,,1.00212,-2.77035e-15,8.32667e-17,0
0.9,3.8,,1.00212,-2.88138e-15,6.97359e-15,0
0.9,3.9,,1.00212,-2.78423e-15,1.38951e-15,0
0.9,4,,1.00212,-3.21965e-15,-8.24948e-15,0
0.9,4.1,,1.00212,-3.27689e-15,1.76864e-14,0
0.9,4.2,,1.00212,-3.29771e-15,8.32667e-17,0
0.9,4.3,,1.00212,-2.9976e-15,-1.92129e-14,0
0.9,4.4,,1.00212,-3.38791e-15,1.19956e-15,0
0.9,4.5,,1.00212,-3.44169e-15,-4.55799e-15,0
0.9,4.6,,1.00212,-3.38791e-15,4.41921e-15,0
0.9,4.7,,1.00121,-3.44169e-15,-0.0654658,0
0.9,4.8,,0.951902,-3.05485e-15,-1.21297,0
0.9,4.9,,0.707966,-2.07473e-15,-3.6983,0
1,0,,0.707966,-3.00628e-15,3.6983,0
1,0.1,,0.951902,-4.3663e-15,1.21297,0
1,0.2,,1.00121,-4.71324e-15,0.0654658,0
1,0.3,,1.00212,-2.63678e-15,2.24907e-15,0
1,0.4,,1.00212,-2.85189e-15,-1.17267e-15,0
1,0.5,,1.00212,-4.10956e-15,-2.2057e-15,0
1,0.6,,1.00212,-2.63678e-15,2.91347e-15,0
1,0.7,,1.00212,-2.158e-15,2.57433e-15,0
1,0.8,,1.00212,-2.38004e-15,2.08167e-17,0
1,0.9,,1.00212,-3.07393e-15,-2.86576e-15,0
1,1,,1.00212,-4.12344e-15,-4.07226e-15,0
1,1.1,,1.00212,-4.1165e-15,2.01922e-15,0
1,1.2,,1.00212,-3.46945e-15,4.10175e-15,0
1,1.3,,1.00212,-4.19283e-15,2.6975e-16,0
1,1.4,,1.00212,-4.13558e-15,-2.28116e-16,0
1,1.5,,1.00212,-4.90059e-15,-3.81726e-15,0
1,1.6,,1.00212,-4.33854e-15,-2.01228e-16,0
1,1.7,,1.00212,-3.46945e-15,3.76869e-15,0
1,1.8,,1.00212,-4.19283e-15,2.6975e-16,0
1,1.9,,1.00212,-4.13558e-15,-2.28116e-16,0
1,2,,1.00212,-4.90059e-15,-4.40013e-15,0
1,2.1,,1.00212,-5.04631e-15,-4.28824e-15,0
1,2.2,,1.00212,-4.82427e-15,5.96745e-16,0
1,2.3,,1.00212,-5.04631e-15,9.06913e-15,0
1,2.4,,1.00212,-5.00294e-15,9.29378e-15,0
1,2.5,,1.00212,-4.89365e-15,-9.42562e-15,0
1,2.6,,1.00212,-5.26836e-15,-8.95117e-15,0
1,2.7,,1.00212,-4.82427e-15,4.16334e-17,0
1,2.8,,1.00212,-5.04631e-15,9.06913e-15,0
1,2.9,,1.00212,-5.00294e-15,9.29378e-15,0
1,3,,1.00212,-4.89365e-15,-9.42562e-15,0
1,3.1,,1.00212,-5.26836e-15,-8.95117e-15,0
1,3.2,,1.00212,-4.82427e-15,4.16334e-17,0
1,3.3,,1.00212,-5.04631e-15,9.06913e-15,0
1,3.4,,1.00212,-5.00294e-15,9.29378e-15,0
1,3.5,,1.00212,-4.89365e-15,-9.42562e-15,0
1,3.6,,1.00212,-5.26836e-15,-8.95117e-15,0
1,3.7,,1.00212,-4.82427e-15,4.16334e-17,0
1,3.8,,1.00212,-5.26836e-15,7.37604e-15,0
1,3.9,,1.00212,-4.7809e-15,1.93161e-15,0
1,4,,1.00212,-4.27436e-15,-8.62418e-15,0
1,4.1,,1.00212,-4.67681e-15,1.79847e-14,0
1,4.2,,1.00212,-4.4062e-15,4.16334e-17,0
1,4.3,,1.00212,-4.05231e-15,-1.95599e-14,0
1,4.4,,1.00212,-4.4964e-15,1.18568e-15,0
1,4.5,,1.00212,-4.4964e-15,-4.43309e-15,0
1,4.6,,1.00212,-4.4964e-15,4.40533e-15,0
1,4.7,,1.00121,-4.4964e-15,-0.0654658,0
1,4.8,,0.951902,-3.95517e-15,-1.21297,0
1,4.9,,0.707966,-2.92127e-15,-3.6983,0
1.1,0,,0.707966,1.23339e-15,3.6983,0
1.1,0.1,,0.951902,1.73993e-15,1.21297,0
1.1,0.2,,1.00121,1.73993e-15,0.0654658,0
1.1,0.3,,1.00212,2.13718e-15,2.24907e-15,0
1.1,0.4,,1.00212,1.56125e-15,-1.16573e-15,0
1.1,0.5,,1.00212,1.19176e-15,-3.1147e-15,0
1.1,0.6,,1.00212,2.58127e-15,3.5796e-15,0
1.1,0.7,,1.00212,1.94983e-15,2.46331e-15,0
1.1,0.8,,1.00212,1.72778e-15,2.08167e-17,0
1.1,0.9,,1.00212,1.56125e-15,-2.77556e-15,0
1.1,1,,1.00212,1.85789e-15,-4.75921e-15,0
1.1,1.1,,1.00212,2.21177e-15,1.9082e-15,0
1.1,1.2,,1.00212,2.63678e-15,4.65687e-15,0
1.1,1.3,,1.00212,2.13544e-15,-1.46584e-16,0
1.1,1.4,,1.00212,1.7486e-15,-3.38271e-17,0
1.1,1.5,,1.00212,1.74687e-15,-4.14339e-15,0
1.1,1.6,,1.00212,1.98973e-15,-2.01228e-16,0
1.1,1.7,,1.00212,2.63678e-15,4.10175e-15,0
1.1,1.8,,1.00212,2.13544e-15,-1.46584e-16,0
1.1,1.9,,1.00212,1.7486e-15,-3.38271e-17,0
1.1,2,,1.00212,2.19096e-15,-4.92054e-15,0
1.1,2.1,,1.00212,2.48933e-15,-4.42008e-15,0
1.1,2.2,,1.00212,2.48933e-15,8.25728e-16,0
1.1,2.3,,1.00212,2.17014e-15,9.21485e-15,0
1.1,2.4,,1.00212,2.32453e-15,1.01611e-14,0
1.1,2.5,,1.00212,2.64198e-15,-1.00571e-14,0
1.1,2.6,,1.00212,2.48933e-15,-9.11077e-15,0
1.1,2.7,,1.00212,2.48933e-15,-1.73472e-16,0
1.1,2.8,,1.00212,2.17014e-15,9.21485e-15,0
1.1,2.9,,1.00212,2.32453e-15,1.01611e-14,0
1.1,3,,1.00212,2.64198e-15,-1.00571e-14,0
1.1,3.1,,1.00212,2.48933e-15,-9.11077e-15,0
1.1,3.2,,1.00212,2.48933e-15,-1.73472e-16,0
1.1,3.3,,1.00212,2.17014e-15,9.21485e-15,0
1.1,3.4,,1.00212,2.32453e-15,1.01611e-14,0
1.1,3.5,,1.00212,2.64198e-15,-1.00571e-14,0
1.1,3.6,,1.00212,2.48933e-15,-9.11077e-15,0
1.1,3.7,,1.00212,2.48933e-15,-1.73472e-16,0
1.1,3.8,,1.00212,2.39218e-15,7.74381e-15,0
1.1,3.9,,1.00212,2.19963e-15,2.43815e-15,0
1.1,4,,1.00212,2.81719e-15,-8.58948e-15,0
1.1,4.1,,1.00212,2.15106e-15,1.79015e-14,0
1.1,4.2,,1.00212,2.79637e-15,-1.73472e-16,0
1.1,4.3,,1.00212,3.03924e-15,-1.94697e-14,0
1.1,4.4,,1.00212,2.48412e-15,1.02609e-15,0
1.1,4.5,,1.00212,2.59515e-15,-4.25961e-15,0
1.1,4.6,,1.00212,2.48412e-15,4.24574e-15,0
1.1,4.7,,1.00121,2.59515e-15,-0.0654658,0
1.1,4.8,,0.951902,2.15106e-15,-1.21297,0
1.1,4.9,,0.707966,1.96371e-15,-3.6983,0
1.2,0,,0.707966,3.15373e-15,3.6983,0
1.2,0.1,,0.951902,4.28477e-15,1.21297,0
1.2,0.2,,1.00121,4.72886e-15,0.0654658,0
1.2,0.3,,1.00212,4.64559e-15,2.09988e-15,0
1.2,0.4,,1.00212,2.92474e-15,-1.19349e-15,0
1.2,0.5,,1.00212,3.66374e-15,-3.03143e-15,0
1.2,0.6,,1.00212,4.16681e-15,3.24653e-15,0
1.2,0.7,,1.00212,3.09128e-15,2.57433e-15,0
1.2,0.8,,1.00212,3.31332e-15,-6.93889e-18,0
1.2,0.9,,1.00212,2.92474e-15,-2.77556e-15,0
1.2,1,,1.00212,3.44169e-15,-5.00901e-15,0
1.2,1.1,,1.00212,4.9058e-15,2.24126e-15,0
1.2,1.2,,1.00212,4.96651e-15,4.85115e-15,0
1.2,1.3,,1.00212,4.46865e-15,-2.02095e-16,0
1.2,1.4,,1.00212,4.07833e-15,7.71952e-17,0
1.2,1.5,,1.00212,4.30211e-15,-4.53197e-15,0
1.2,1.6,,1.00212,4.23966e-15,-1.17961e-16,0
1.2,1.7,,1.00212,4.96651e-15,4.85115e-15,0
1.2,1.8,,1.00212,4.46865e-15,-2.02095e-16,0
1.2,1.9,,1.00212,4.07833e-15,7.71952e-17,0
1.2,2,,1.00212,4.7462e-15,-5.39239e-15,0
1.2,2.1,,1.00212,4.96131e-15,-4.42008e-15,0
1.2,2.2,,1.00212,5.4054e-15,8.8124e-16,0
1.2,2.3,,1.00212,4.42008e-15,9.10383e-15,0
1.2,2.4,,1.00212,4.57967e-15,9.6069e-15,0
1.2,2.5,,1.00212,5.1209e-15,-9.6971e-15,0
1.2,2.6,,1.00212,5.4054e-15,-9.19403e-15,0
1.2,2.7,,1.00212,4.96131e-15,-2.28983e-16,0
1.2,2.8,,1.00212,4.42008e-15,9.10383e-15,0
1.2,2.9,,1.00212,4.57967e-15,9.6069e-15,0
1.2,3,,1.00212,5.1209e-15,-9.6971e-15,0
1.2,3.1,,1.00212,5.4054e-15,-9.19403e-15,0
1.2,3.2,,1.00212,4.96131e-15,-2.28983e-16,0
1.2,3.3,,1.00212,4.42008e-15,9.10383e-15,0
1.2,3.4,,1.00212,4.57967e-15,9.6069e-15,0
1.2,3.5,,1.00212,5.1209e-15,-9.6971e-15,0
1.2,3.6,,1.00212,5.4054e-15,-9.19403e-15,0
1.2,3.7,,1.00212,4.96131e-15,-2.28983e-16,0
1.2,3.8,,1.00212,5.08621e-15,7.57727e-15,0
1.2,3.9,,1.00212,4.67681e-15,2.05044e-15,0
1.2,4,,1.00212,5.11223e-15,-8.07861e-15,0
1.2,4.1,,1.00212,4.66988e-15,1.74461e-14,0
1.2,4.2,,1.00212,4.39232e-15,-2.28983e-16,0
1.2,4.3,,1.00212,5.33427e-15,-1.91808e-14,0
1.2,4.4,,1.00212,4.55885e-15,7.37257e-16,0
1.2,4.5,,1.00212,4.89019e-15,-3.85976e-15,0
1.2,4.6,,1.00212,4.55885e-15,3.84588e-15,0
1.2,4.7,,1.00121,4.89019e-15,-0.0654658,0
1.2,4.8,,0.951902,4.66988e-15,-1.21297,0
1.2,4.9,,0.707966,3.62904e-15,-3.6983,0
1.3,0,,0.707966,-9.88792e-17,3.6983,0
1.3,0.1,,0.951902,-4.80518e-16,1.21297,0
1.3,0.2,,1.00121,-4.80518e-16,0.0654658,0
1.3,0.3,,1.00212,3.60822e-16,1.58294e-15,0
1.3,0.4,,1.00212,2.28983e-16,-1.16573e-15,0
1.3,0.5,,1.00212,-1.40513e-16,-2.89265e-15,0
1.3,0.6,,1.00212,3.60822e-16,3.13551e-15,0
1.3,0.7,,1.00212,6.17562e-16,2.46331e-15,0
1.3,0.8,,1.00212,8.39606e-16,2.08167e-17,0
1.3,0.9,,1.00212,2.28983e-16,-2.77556e-15,0
1.3,1,,1.00212,8.1532e-17,-4.31512e-15,0
1.3,1.1,,1.00212,4.35416e-16,1.9082e-15,0
1.3,1.2,,1.00212,4.16334e-16,4.65687e-15,0
1.3,1.3,,1.00212,-8.50015e-17,-1.46584e-16,0
1.3,1.4,,1.00212,4.16334e-16,1.88217e-16,0
1.3,1.5,,1.00212,-4.7358e-16,-4.36543e-15,0
1.3,1.6,,1.00212,2.13371e-16,-2.01228e-16,0
1.3,1.7,,1.00212,4.16334e-16,4.10175e-15,0
1.3,1.8,,1.00212,-8.50015e-17,-1.46584e-16,0
1.3,1.9,,1.00212,4.16334e-16,1.88217e-16,0
1.3,2,,1.00212,-2.94903e-17,-4.92054e-15,0
1.3,2.1,,1.00212,7.12971e-16,-3.97599e-15,0
1.3,2.2,,1.00212,2.68882e-16,8.25728e-16,0
1.3,2.3,,1.00212,-5.0307e-17,8.99281e-15,0
1.3,2.4,,1.00212,1.04083e-16,9.71705e-15,0
1.3,2.5,,1.00212,8.65627e-16,-9.61297e-15,0
1.3,2.6,,1.00212,2.68882e-16,-9.11077e-15,0
1.3,2.7,,1.00212,2.68882e-16,4.85723e-17,0
1.3,2.8,,1.00212,-5.0307e-17,8.99281e-15,0
1.3,2.9,,1.00212,1.04083e-16,9.71705e-15,0
1.3,3,,1.00212,8.65627e-16,-9.61297e-15,0
1.3,3.1,,1.00212,2.68882e-16,-9.11077e-15,0
1.3,3.2,,1.00212,2.68882e-16,4.85723e-17,0
1.3,3.3,,1.00212,-5.0307e-17,8.99281e-15,0
1.3,3.4,,1.00212,1.04083e-16,9.71705e-15,0
1.3,3.5,,1.00212,8.65627e-16,-9.61297e-15,0
1.3,3.6,,1.00212,2.68882e-16,-9.11077e-15,0
1.3,3.7,,1.00212,2.68882e-16,4.85723e-17,0
1.3,3.8,,1.00212,-2.72352e-16,7.29972e-15,0
1.3,3.9,,1.00212,4.23273e-16,2.21611e-15,0
1.3,4,,1.00212,5.96745e-16,-8.14539e-15,0
1.3,4.1,,1.00212,-5.13478e-16,1.76794e-14,0
1.3,4.2,,1.00212,1.02002e-15,4.85723e-17,0
1.3,4.3,,1.00212,8.18789e-16,-1.90256e-14,0
1.3,4.4,,1.00212,2.63678e-16,8.04044e-16,0
1.3,4.5,,1.00212,3.747e-16,-3.81552e-15,0
1.3,4.6,,1.00212,2.63678e-16,3.80165e-15,0
1.3,4.7,,1.00121,3.747e-16,-0.0654658,0
1.3,4.8,,0.951902,-6.93889e-17,-1.21297,0
1.3,4.9,,0.707966,6.31439e-16,-3.6983,0
1.4,0,,0.707966,-9.88792e-17,3.6983,0
1.4,0.1,,0.951902,-3.64292e-17,1.21297,0
1.4,0.2,,1.00121,-4.80518e-16,0.0654658,0
1.4,0.3,,1.00212,-8.32667e-17,1.6662e-15,0
1.4,0.4,,1.00212,-4.3715e-16,-1.19349e-15,0
1.4,0.5,,1.00212,-5.84602e-16,-2.80938e-15,0
1.4,0.6,,1.00212,-8.32667e-17,3.24653e-15,0
1.4,0.7,,1.00212,-2.70617e-16,2.35229e-15,0
1.4,0.8,,1.00212,-9.36751e-16,-6.93889e-18,0
1.4,0.9,,1.00212,-1.32533e-15,-2.77556e-15,0
1.4,1,,1.00212,-8.06646e-16,-4.56492e-15,0
1.4,1.1,,1.00212,2.13371e-16,2.01922e-15,0
1.4,1.2,,1.00212,1.94289e-16,4.8234e-15,0
1.4,1.3,,1.00212,-3.07046e-16,-1.7434e-16,0
1.4,1.4,,1.00212,-2.498e-16,4.94396e-17,0
1.4,1.5,,1.00212,-4.7358e-16,-4.06012e-15,0
1.4,1.6,,1.00212,-8.67362e-18,-1.17961e-16,0
1.4,1.7,,1.00212,1.94289e-16,4.37931e-15,0
1.4,1.8,,1.00212,-3.07046e-16,-1.7434e-16,0
1.4,1.9,,1.00212,-2.498e-16,4.94396e-17,0
1.4,2,,1.00212,-2.94903e-17,-5.14259e-15,0
1.4,2.1,,1.00212,2.68882e-16,-4.19803e-15,0
1.4,2.2,,1.00212,2.68882e-16,8.8124e-16,0
1.4,2.3,,1.00212,1.71738e-16,9.10383e-15,0
1.4,2.4,,1.00212,-5.6205e-16,9.60603e-15,0
1.4,2.5,,1.00212,-2.25514e-17,-9.69624e-15,0
1.4,2.6,,1.00212,2.68882e-16,-8.97199e-15,0
1.4,2.7,,1.00212,2.68882e-16,-2.28983e-16,0
1.4,2.8,,1.00212,1.71738e-16,9.10383e-15,0
1.4,2.9,,1.00212,-5.6205e-16,9.60603e-15,0
1.4,3,,1.00212,-2.25514e-17,-9.69624e-15,0
1.4,3.1,,1.00212,2.68882e-16,-8.97199e-15,0
1.4,3.2,,1.00212,2.68882e-16,-2.28983e-16,0
1.4,3.3,,1.00212,1.71738e-16,9.10383e-15,0
1.4,3.4,,1.00212,-5.6205e-16,9.60603e-15,0
1.4,3.5,,1.00212,-2.25514e-17,-9.69624e-15,0
1.4,3.6,,1.00212,2.68882e-16,-8.97199e-15,0
1.4,3.7,,1.00212,2.68882e-16,-2.28983e-16,0
1.4,3.8,,1.00212,-5.0307e-17,7.57727e-15,0
1.4,3.9,,1.00212,-4.64906e-16,2.04958e-15,0
1.4,4,,1.00212,-6.93889e-17,-8.08988e-15,0
1.4,4.1,,1.00212,-5.13478e-16,1.74574e-14,0
1.4,4.2,,1.00212,-7.56339e-16,-2.28983e-16,0
1.4,4.3,,1.00212,1.52656e-16,-1.89701e-14,0
1.4,4.4,,1.00212,-6.245e-16,7.48533e-16,0
1.4,4.5,,1.00212,1.52656e-16,-3.87104e-15,0
1.4,4.6,,1.00212,2.63678e-16,3.85716e-15,0
1.4,4.7,,1.00121,1.52656e-16,-0.0654658,0
1.4,4.8,,0.951902,-5.13478e-16,-1.21297,0
1.4,4.9,,0.707966,-3.46945e-17,-3.6983,0
1.5,0,,0.707966,-3.45036e-15,3.6983,0
1.5,0.1,,0.951902,-4.3663e-15,1.21297,0
1.5,0.2,,1.00121,-4.71324e-15,0.0654658,0
1.5,0.3,,1.00212,-3.96905e-15,2.02702e-15,0
1.5,0.4,,1.00212,-3.74006e-15,-1.17267e-15,0
1.5,0.5,,1.00212,-4.10956e-15,-3.09388e-15,0
1.5,0.6,,1.00212,-2.63678e-15,3.35756e-15,0
1.5,0.7,,1.00212,-3.04617e-15,2.57433e-15,0
1.5,0.8,,1.00212,-2.82413e-15,2.08167e-17,0
1.5,0.9,,1.00212,-3.51802e-15,-2.86576e-15,0
1.5,1,,1.00212,-4.12344e-15,-4.7384e-15,0
1.5,1.1,,1.00212,-3.22832e-15,2.01922e-15,0
1.5,1.2,,1.00212,-3.46945e-15,4.98993e-15,0
1.5,1.3,,1.00212,-3.74874e-15,-1.7434e-16,0
1.5,1.4,,1.00212,-3.69149e-15,2.15973e-16,0
1.5,1.5,,1.00212,-4.4565e-15,-4.70544e-15,0
1.5,1.6,,1.00212,-3.45036e-15,-2.01228e-16,0
1.5,1.7,,1.00212,-3.46945e-15,4.43482e-15,0
1.5,1.8,,1.00212,-3.74874e-15,-1.7434e-16,0
1.5,1.9,,1.00212,-3.69149e-15,2.15973e-16,0
1.5,2,,1.00212,-4.4565e-15,-5.2883e-15,0
1.5,2.1,,1.00212,-3.71404e-15,-4.28824e-15,0
1.5,2.2,,1.00212,-3.93609e-15,8.18789e-16,0
1.5,2.3,,1.00212,-4.60222e-15,9.06913e-15,0
1.5,2.4,,1.00212,-4.11476e-15,9.73787e-15,0
1.5,2.5,,1.00212,-4.00548e-15,-9.64766e-15,0
1.5,2.6,,1.00212,-4.38018e-15,-9.17322e-15,0
1.5,2.7,,1.00212,-4.38018e-15,4.16334e-17,0
1.5,2.8,,1.00212,-4.60222e-15,9.06913e-15,0
1.5,2.9,,1.00212,-4.11476e-15,9.73787e-15,0
1.5,3,,1.00212,-4.00548e-15,-9.64766e-15,0
1.5,3.1,,1.00212,-4.38018e-15,-9.17322e-15,0
1.5,3.2,,1.00212,-4.38018e-15,4.16334e-17,0
1.5,3.3,,1.00212,-4.60222e-15,9.06913e-15,0
1.5,3.4,,1.00212,-4.11476e-15,9.73787e-15,0
1.5,3.5,,1.00212,-4.00548e-15,-9.64766e-15,0
1.5,3.6,,1.00212,-4.38018e-15,-9.17322e-15,0
1.5,3.7,,1.00212,-4.38018e-15,4.16334e-17,0
1.5,3.8,,1.00212,-4.82427e-15,7.37604e-15,0
1.5,3.9,,1.00212,-4.33681e-15,2.15366e-15,0
1.5,4,,1.00212,-4.27436e-15,-8.18009e-15,0
1.5,4.1,,1.00212,-5.1209e-15,1.77627e-14,0
1.5,4.2,,1.00212,-3.96211e-15,4.16334e-17,0
1.5,4.3,,1.00212,-4.05231e-15,-1.91158e-14,0
1.5,4.4,,1.00212,-4.4964e-15,7.41594e-16,0
1.5,4.5,,1.00212,-4.4964e-15,-3.76695e-15,0
1.5,4.6,,1.00212,-4.4964e-15,3.7392e-15,0
1.5,4.7,,1.00121,-4.4964e-15,-0.0654658,0
1.5,4.8,,0.951902,-4.39926e-15,-1.21297,0
1.5,4.9,,0.707966,-2.92127e-15,-3.6983,0
1.6,0,,0.707966,-9.88792e-17,3.6983,0
1.6,0.1,,0.951902,-3.64292e-17,1.21297,0
1.6,0.2,,1.00121,-4.80518e-16,0.0654658,0
1.6,0.3,,1.00212,3.60822e-16,2.24907e-15,0
1.6,0.4,,1.00212,-2.15106e-16,-1.16573e-15,0
1.6,0.5,,1.00212,-5.84602e-16,-3.1147e-15,0
1.6,0.6,,1.00212,3.60822e-16,3.5796e-15,0
1.6,0.7,,1.00212,1.73472e-16,2.46331e-15,0
1.6,0.8,,1.00212,-4.85723e-17,2.08167e-17,0
1.6,0.9,,1.00212,-6.59195e-16,-2.77556e-15,0
1.6,1,,1.00212,-3.62557e-16,-4.75921e-15,0
1.6,1.1,,1.00212,4.35416e-16,1.9082e-15,0
1.6,1.2,,1.00212,4.16334e-16,4.65687e-15,0
1.6,1.3,,1.00212,-8.50015e-17,-1.46584e-16,0
1.6,1.4,,1.00212,-2.77556e-17,-3.38271e-17,0
1.6,1.5,,1.00212,-4.7358e-16,-3.92134e-15,0
1.6,1.6,,1.00212,2.13371e-16,-2.01228e-16,0
1.6,1.7,,1.00212,4.16334e-16,4.10175e-15,0
1.6,1.8,,1.00212,-8.50015e-17,-1.46584e-16,0
1.6,1.9,,1.00212,-2.77556e-17,-3.38271e-17,0
1.6,2,,1.00212,-2.94903e-17,-4.92054e-15,0
1.6,2.1,,1.00212,2.68882e-16,-4.19803e-15,0
1.6,2.2,,1.00212,2.68882e-16,8.25728e-16,0
1.6,2.3,,1.00212,-5.0307e-17,9.21485e-15,0
1.6,2.4,,1.00212,-3.40006e-16,1.01611e-14,0
1.6,2.5,,1.00212,4.21538e-16,-1.02791e-14,0
1.6,2.6,,1.00212,2.68882e-16,-9.11077e-15,0
1.6,2.7,,1.00212,2.68882e-16,-1.73472e-16,0
1.6,2.8,,1.00212,-5.0307e-17,9.21485e-15,0
1.6,2.9,,1.00212,-3.40006e-16,1.01611e-14,0
1.6,3,,1.00212,4.21538e-16,-1.02791e-14,0
1.6,3.1,,1.00212,2.68882e-16,-9.11077e-15,0
1.6,3.2,,1.00212,2.68882e-16,-1.73472e-16,0
1.6,3.3,,1.00212,-5.0307e-17,9.21485e-15,0
1.6,3.4,,1.00212,-3.40006e-16,1.01611e-14,0
1.6,3.5,,1.00212,4.21538e-16,-1.02791e-14,0
1.6,3.6,,1.00212,2.68882e-16,-9.11077e-15,0
1.6,3.7,,1.00212,2.68882e-16,-1.73472e-16,0
1.6,3.8,,1.00212,1.71738e-16,7.74381e-15,0
1.6,3.9,,1.00212,-2.08167e-17,2.43815e-15,0
1.6,4,,1.00212,1.52656e-16,-8.81153e-15,0
1.6,4.1,,1.00212,-5.13478e-16,1.79015e-14,0
1.6,4.2,,1.00212,1.31839e-16,-1.73472e-16,0
1.6,4.3,,1.00212,3.747e-16,-1.94697e-14,0
1.6,4.4,,1.00212,-1.80411e-16,1.24813e-15,0
1.6,4.5,,1.00212,3.747e-16,-4.25961e-15,0
1.6,4.6,,1.00212,2.63678e-16,4.24574e-15,0
1.6,4.7,,1.00121,3.747e-16,-0.0654658,0
1.6,4.8,,0.951902,-6.93889e-17,-1.21297,0
1.6,4.9,,0.707966,1.8735e-16,-3.6983,0
1.7,0,,0.707966,2.70964e-15,3.6983,0
1.7,0.1,,0.951902,3.84068e-15,1.21297,0
1.7,0.2,,1.00121,4.28477e-15,0.0654658,0
1.7,0.3,,1.00212,4.2015e-15,2.09988e-15,0
1.7,0.4,,1.00212,2.92474e-15,-1.19349e-15,0
1.7,0.5,,1.00212,2.77556e-15,-3.03143e-15,0
1.7,0.6,,1.00212,3.72272e-15,3.24653e-15,0
1.7,0.7,,1.00212,3.09128e-15,2.57433e-15,0
1.7,0.8,,1.00212,2.42514e-15,-6.93889e-18,0
1.7,0.9,,1.00212,2.92474e-15,-2.77556e-15,0
1.7,1,,1.00212,3.44169e-15,-5.00901e-15,0
1.7,1.1,,1.00212,4.46171e-15,2.24126e-15,0
1.7,1.2,,1.00212,4.52242e-15,4.85115e-15,0
1.7,1.3,,1.00212,4.02456e-15,-2.02095e-16,0
1.7,1.4,,1.00212,4.07833e-15,7.71952e-17,0
1.7,1.5,,1.00212,3.85803e-15,-4.53197e-15,0
1.7,1.6,,1.00212,3.79557e-15,-1.17961e-16,0
1.7,1.7,,1.00212,4.52242e-15,4.85115e-15,0
1.7,1.8,,1.00212,4.02456e-15,-2.02095e-16,0
1.7,1.9,,1.00212,4.07833e-15,7.71952e-17,0
1.7,2,,1.00212,4.30211e-15,-5.39239e-15,0
1.7,2.1,,1.00212,4.51722e-15,-4.42008e-15,0
1.7,2.2,,1.00212,4.96131e-15,8.8124e-16,0
1.7,2.3,,1.00212,4.42008e-15,9.10383e-15,0
1.7,2.4,,1.00212,3.69149e-15,9.6069e-15,0
1.7,2.5,,1.00212,4.67681e-15,-9.6971e-15,0
1.7,2.6,,1.00212,4.96131e-15,-9.19403e-15,0
